time,open,high,low,close,EMA Small,EMA Big
2024-08-04T01:00:00Z,60711,60735,60300,60703,60793.97884159887,61108.757973764856
2024-08-04T02:00:00Z,60699,61073,60674,60830,60799.520558275966,61083.416339786236
2024-08-04T03:00:00Z,60861,60874,60670,60711,60785.90201084889,61049.56030889658
2024-08-04T04:00:00Z,60706,60771,60515,60544,60748.68631687214,61003.60028081507
2024-08-04T05:00:00Z,60543,60898,60520,60757,60749.96534504565,60981.18207346825
2024-08-04T06:00:00Z,60763,60834,60687,60800,60757.6629842694,60964.710975880225
2024-08-04T07:00:00Z,60777,60792,60235,60324,60690.94560207411,60906.46452352748
2024-08-04T08:00:00Z,60325,60619,60080,60529,60666.03089406271,60872.14956684317
2024-08-04T09:00:00Z,60531,60692,60467,60681,60668.333833437675,60854.77233349379
2024-08-04T10:00:00Z,60666,60794,60511,60781,60685.66708983188,60848.065757721626
2024-08-04T11:00:00Z,60784,60975,60734,60873,60714.48753755005,60850.33250701966
2024-08-04T12:00:00Z,60867,61052,60780,61033,60763.48945485004,60866.938642745146
2024-08-04T13:00:00Z,61032,61054,60816,60816,60771.56800025772,60862.30785704104
2024-08-04T14:00:00Z,60809,60864,59317,59549,60583.48061560269,60742.91623367368
2024-08-04T15:00:00Z,59554,59580,58934,59022,60343.25282858689,60586.469303339705
2024-08-04T16:00:00Z,59028,59257,58579,58619,60077.983162650446,60407.60845758155
2024-08-04T17:00:00Z,58618,58697,57155,57841,59733.83190685807,60174.28041598322
2024-08-04T18:00:00Z,57816,58888,57718,58758,59583.703921187596,60045.52765089384
2024-08-04T19:00:00Z,58731,59474,58512,59240,59530.82639485104,59972.29786444895
2024-08-04T20:00:00Z,59240,59550,58825,59116,59467.00694948935,59894.4526040445
2024-08-04T21:00:00Z,59135,59144,58318,58500,59318.23664956791,59767.684185494996
2024-08-04T22:00:00Z,58469,59103,58382,58696,59222.50793424977,59670.25835045
2024-08-04T23:00:00Z,58690,58724,57988,58142,59056.27594436519,59531.32577313636
2024-08-05T00:00:00Z,58137,58280,55702,56098,58601.15656830901,59219.205248305785
2024-08-05T01:00:00Z,56168,56262,53091,54427,57958.978634723004,58783.550225732535
2024-08-05T02:00:00Z,54405,54695,53661,54693,57456.52038322716,58411.682023393216
2024-08-05T03:00:00Z,54693,54695,53824,53893,56908.28647811529,58000.892748539285
2024-08-05T04:00:00Z,53893,54565,53390,53540,56390.088558405245,57595.35704412662
2024-08-05T05:00:00Z,53540,53846,52303,52739,55828.3826263429,57153.87004011511
2024-08-05T06:00:00Z,52710,52958,49647,51589,55176.16991459784,56647.972763741
2024-08-05T07:00:00Z,51597,53059,51365,52694,54794.29762004433,56288.520694310006
2024-08-05T08:00:00Z,52694,53214,52400,52770,54482.867216960585,55968.65517664546
2024-08-05T09:00:00Z,52743,52946,51770,52658,54202.118414351266,55667.68652422314
2024-08-05T10:00:00Z,52642,52642,50700,51435,53776.40788906645,55282.896840202855
2024-08-05T11:00:00Z,51414,51931,50669,51344,53402.19129074854,54924.81530927532
2024-08-05T12:00:00Z,51335,51559,49577,49814,52850.16186140261,54460.19573570484
2024-08-05T13:00:00Z,49800,50603,49586,50141,52433.213882725286,54067.45066882258
