time,open,high,low,close,Plot,Plot,Plot,Plot,EMA Small,EMA Big
2024-05-11T08:00:00Z,61019,61046,60767,60773,61116.70651285103,61621.52758608271,62011.046464659805,62242.67547082011,60924.84231688253,61140.752811648505
2024-05-11T09:00:00Z,60817,60857,60663,60857,61091.97255924617,61591.54611211868,61988.19405941902,62228.88765519006,60914.40503736214,61114.95710149864
2024-05-11T10:00:00Z,60854,60870,60665,60710,61055.594220270345,61556.97567634932,61962.883285965174,62213.77434518817,60882.9581085372,61078.14281954422
2024-05-11T11:00:00Z,60738,60765,60474,60659,61017.82334214936,61521.76094394347,61937.06381495596,62198.30395369376,60848.50301491609,61040.03892685838
2024-05-11T12:00:00Z,60659,60765,60619,60684,60986.030642897036,61488.90757359274,61912.25067010535,62183.236252661976,60823.194858775154,61007.671751689435
2024-05-11T13:00:00Z,60694,60955,60646,60948,60982.408676906845,61467.69551188322,61893.156597429996,62170.94534467529,60842.395649732825,61002.24704699039
2024-05-11T14:00:00Z,60951,60962,60758,60813,60966.27451720143,61442.02117808388,61871.767357876925,62157.43345069842,60837.87324208162,60985.04276999127
2024-05-11T15:00:00Z,60853,61454,60845,61150,60983.77218222987,61430.56936717863,61857.47493494867,62147.40923725864,60885.89274329983,61000.038881810244
2024-05-11T16:00:00Z,61154,61388,61082,61177,61002.17483154131,61420.62547042652,61844.000183761564,62137.753423952585,60930.678475099856,61016.12625619113
2024-05-11T17:00:00Z,61182,61229,60999,61069,61008.53913329928,61406.83623629215,61828.653645469254,62127.1190615252,60951.95870969988,61020.932960173755
2024-05-11T18:00:00Z,61094,61255,60999,61196,61026.392549175536,61398.568148594415,61816.12585050947,62117.854195241365,60989.503523592204,61036.84814561251
2024-05-11T19:00:00Z,61200,61205,61042,61122,61035.49802068263,61387.72233884561,61802.38078416274,62107.94519827379,61009.88759688571,61044.5892232841
2024-05-11T20:00:00Z,61128,61138,60779,60993,61031.45059014142,61372.2430314399,61786.353441902094,62096.851216201416,61007.28950505714,61039.89929389464
2024-05-11T21:00:00Z,60994,61002,60832,60907,61019.5981529851,61353.998206677556,61768.94050245849,62085.01190061732,60991.860350432966,61027.817539904216
2024-05-11T22:00:00Z,60901,60988,60879,60900,61008.207852700805,61336.1943554353,61751.73375983555,62073.220737427095,60977.72798882789,61016.19776354929
2024-05-11T23:00:00Z,60893,60977,60758,60816,60989.90234291978,61315.79457679078,61733.20437845267,62060.71107834822,60952.84675977745,60997.99796686299
2024-05-12T00:00:00Z,60813,61064,60794,60947,60985.816405498845,61301.33204436761,61717.63597491895,62049.6293760761,60951.94725827323,60993.361788057264
2024-05-12T01:00:00Z,60953,61057,60846,60847,60972.595795451336,61283.51510145124,61700.39565858392,62037.662914622604,60935.80152623119,60980.05617096115
2024-05-12T02:00:00Z,60845,60955,60816,60903,60965.967624455974,61268.59294061001,61684.60564554265,62026.37273636765,60930.755137580236,60973.05106451014
2024-05-12T03:00:00Z,60903,60946,60842,60910,60960.63737450779,61254.530472350794,61669.266919888345,62015.26454993613,60927.56203949097,60967.31914955467
2024-05-12T04:00:00Z,60906,61094,60905,61081,60972.10048169752,61247.72535578802,61657.61806998956,62005.96838526015,60951.167879569286,60977.653772322425
2024-05-12T05:00:00Z,61081,61081,60955,61036,60978.18615010728,61239.422400659074,61645.3088012769,61996.316958541145,60964.218975020165,60982.957974838566
2024-05-12T06:00:00Z,61020,61046,60925,60926,60973.21604057325,61227.131326123425,61631.065062637754,61985.667038555664,60958.33913270937,60977.77997712597
2024-05-12T07:00:00Z,60925,60976,60600,60787,60955.481179566275,61209.87127411858,61614.35090298156,61973.74000334615,60931.9792661387,60960.436342841786
2024-05-12T08:00:00Z,60794,61072,60779,61021,60961.72106722663,61202.46455748648,61602.60138015024,61964.260003312855,60945.67476365582,60965.94212985617
2024-05-12T09:00:00Z,61026,61050,60940,60981,60963.55715606219,61193.779672879165,61590.29244192944,61954.47632168785,60951.10941540108,60967.31102714197
2024-05-12T10:00:00Z,60974,61329,60919,61122,60978.646950722934,61190.96478374665,61581.01932426747,61946.19297520339,60977.400274570144,60981.37366103815
2024-05-12T11:00:00Z,61135,61208,61086,61105,60990.68057446361,61187.59361575658,61571.593199034454,61937.822895848134,60997.03100155935,60992.612419125595
2024-05-12T12:00:00Z,61111,61196,61057,61129,61003.85385308612,61185.295826903384,61562.8289772714,61929.77490683472,61017.33392439637,61005.01129011418
2024-05-12T13:00:00Z,61122,61196,61064,61161,61018.8201527922,61184.34304937776,61554.87196782048,61922.12540527417,61039.43639756616,61019.19208192198
2024-05-12T14:00:00Z,61164,61277,61108,61153,61031.59918585961,61183.113910186476,61546.914107071556,61914.472416166966,61056.907721017524,61031.356438110895
2024-05-12T15:00:00Z,61154,61520,61131,61391,61065.82783482536,61191.266305865436,61543.82669901073,61909.263735409084,61108.306533168674,61064.05130737354
2024-05-12T16:00:00Z,61391,61848,61326,61350,61092.891850556276,61197.49115661581,61539.98854655507,61903.69892212143,61145.49014345041,61090.04664306685
2024-05-12T17:00:00Z,61343,61639,61182,61603,61141.47357907473,61213.39346419951,61541.23629810844,61900.70689304559,61215.876275227274,61136.67876642441
2024-05-12T18:00:00Z,61588,61633,61336,61349,61161.238000115234,61218.71136756423,61537.42963873995,61895.21727221927,61236.356848269235,61155.980696749466
2024-05-12T19:00:00Z,61350,61417,61210,61394,61183.40580962807,61225.58543158132,61534.58944787381,61890.23003567977,61260.6096408432,61177.618815226786
2024-05-12T20:00:00Z,61388,61414,61256,61272,61191.843351568255,61227.40561073499,61529.3896568268,61884.07849303619,61262.3620037904,61186.19892293344
2024-05-12T21:00:00Z,61254,61288,60903,61211,61193.66779427604,61226.76225345126,61523.08491114707,61877.38119459802,61254.460157053414,61188.45356630313
2024-05-12T22:00:00Z,61215,61382,61183,61302,61203.98514720213,61229.71275331592,61518.70699211445,61871.65600858212,61261.773979045196,61198.77596936648
2024-05-12T23:00:00Z,61296,61506,61261,61462,61228.55799032574,61238.822057107456,61517.58408137951,61867.57982939225,61292.57798226901,61222.7054266968
2024-05-13T00:00:00Z,61446,61772,61446,61478,61252.31437219948,61248.20158427971,61516.800238183874,61863.70341317939,61321.10444653532,61245.91402426981
2024-05-13T01:00:00Z,61482,61503,61174,61395,61265.90347960905,61253.95838489619,61514.388352279246,61859.03969762537,61332.472993222196,61259.46729479074
2024-05-13T02:00:00Z,61387,61461,60941,61028,61243.24600536057,61245.09727176301,61504.75689975887,61850.7706459077,61285.63099426494,61238.42481344612
2024-05-13T03:00:00Z,61028,61152,60758,61136,61233.03210008813,61240.81894738015,61497.454782931956,61843.65850017728,61262.6108413011,61229.1134667692
2024-05-13T04:00:00Z,61137,61147,60889,60951,61206.17190007974,61229.45349846328,61486.633896141226,61834.77632604616,61214.67071187017,61203.83042433564
2024-05-13T05:00:00Z,60957,60995,60801,60840,61171.29838578643,61214.18081224903,61473.82926453447,61824.8780541452,61157.02906389014,61170.754931214215
2024-05-13T06:00:00Z,60844,61506,60794,61479,61200.60330142582,61224.56587843534,61473.93165533577,61821.436481467135,61206.56305406089,61198.77721019474
2024-05-13T07:00:00Z,61477,62417,61451,62327,61307.87917748051,61267.79858908494,61490.82409780437,61826.46696423861,61378.937968820755,61301.34291835885
2024-05-13T08:00:00Z,62304,63030,62304,62749,61445.12877962522,61325.88491892474,61515.73847210527,61835.64639743026,61589.71674284833,61432.94810759895
2024-05-13T09:00:00Z,62743,63262,62735,63046,61597.5927053752,61393.34041230024,61546.04068057844,61847.68971685882,61813.76032087166,61579.58918872632
2024-05-13T10:00:00Z,63023,63061,62375,62658,61698.58387629185,61442.93490593552,61568.059677002624,61855.7525057458,61943.64334842987,61677.626535205745
2024-05-13T11:00:00Z,62656,62737,62482,62718,61795.67112616882,61492.93745864394,61590.83077250752,61864.332082803056,62062.775140979116,61772.20594109613
