time,open,high,low,close,EMA Small,EMA Big
2024-05-08T20:00:00Z,62147,62218,61428,61562,62286.67737843012,62456.02252172817
2024-05-08T21:00:00Z,61554,61730,61366,61472,62161.34239713318,62366.56592884379
2024-05-08T22:00:00Z,61430,61559,61095,61242,62019.90510526654,62264.332662585264
2024-05-08T23:00:00Z,61237,61237,60873,61181,61890.842781379375,62165.84787507751
2024-05-09T00:00:00Z,61143,61462,61124,61379,61812.09773809024,62094.316250070464
2024-05-09T01:00:00Z,61377,61528,61373,61524,61767.77500915328,62042.46931824588
2024-05-09T02:00:00Z,61528,61656,61462,61642,61748.425007745085,62006.06301658716
2024-05-09T03:00:00Z,61637,61757,61406,61652,61733.59039116892,61973.87546962469
2024-05-09T04:00:00Z,61659,61738,61411,61482,61694.88417714293,61929.15951784063
2024-05-09T05:00:00Z,61483,61675,61419,61563,61674.594303736325,61895.872288946026
2024-05-09T06:00:00Z,61554,61750,61507,61596,61662.50287239227,61868.61117176912
2024-05-09T07:00:00Z,61592,61617,61116,61237,61597.04089202423,61811.19197433556
2024-05-09T08:00:00Z,61220,61410,61158,61282,61548.57306248204,61763.08361303233
2024-05-09T09:00:00Z,61280,61324,60919,61255,61503.40797594634,61716.89419366576
2024-05-09T10:00:00Z,61255,61281,60779,60779,61391.96059503152,61631.631085150686
2024-05-09T11:00:00Z,60797,61145,60634,61040,61337.81281118052,61577.84644104608
2024-05-09T12:00:00Z,61039,61579,61012,61536,61368.30314792198,61574.0422191328
2024-05-09T13:00:00Z,61510,61511,60860,61148,61334.410355933986,61535.31110830255
2024-05-09T14:00:00Z,61100,61522,61100,61513,61361.885685790294,61533.28282572959
2024-05-09T15:00:00Z,61527,62241,61439,62139,61481.44173413025,61588.348023390536
2024-05-09T16:00:00Z,62132,62653,61824,61857,61539.219928879436,61612.77093035503
2024-05-09T17:00:00Z,61844,62181,61768,61931,61599.493785974904,61641.7008457773
2024-05-09T18:00:00Z,61929,62233,61874,62233,61696.9562804403,61695.455314342995
2024-05-09T19:00:00Z,62236,62548,62181,62442,61811.5783911418,61763.32301303909
2024-05-09T20:00:00Z,62440,62643,62343,62618,61935.64325404306,61841.020920944626
2024-05-09T21:00:00Z,62618,62811,62443,62536,62028.005830344126,61904.200837222386
2024-05-09T22:00:00Z,62536,63409,62487,63272,62219.38954875272,62028.546215656716
2024-05-09T23:00:00Z,63272,63323,62850,63075,62351.02192586769,62123.67837786974
2024-05-10T00:00:00Z,63072,63098,62750,62828,62424.40316804189,62187.70761624522
2024-05-10T01:00:00Z,62835,62965,62675,62884,62495.11037295852,62251.00692385929
2024-05-10T02:00:00Z,62862,63030,62761,62906,62558.324161734134,62310.55174896299
2024-05-10T03:00:00Z,62911,62932,62791,62908,62612.12044454426,62364.865226329995
2024-05-10T04:00:00Z,62910,63003,62790,62918,62659.1788376913,62415.150205754544
2024-05-10T05:00:00Z,62929,62959,62683,62768,62675.92055496956,62447.227459776856
2024-05-10T06:00:00Z,62767,63876,62732,63156,62749.778931128094,62511.661327069865
2024-05-10T07:00:00Z,63167,63363,63001,63076,62799.966787877616,62562.96484279079
2024-05-10T08:00:00Z,63068,63134,62864,63035,62836.12574358875,62605.87712980981
2024-05-10T09:00:00Z,63037,63189,62856,63119,62879.64485995971,62652.52466346346
2024-05-10T10:00:00Z,63122,63122,62879,63026,62902.161035350524,62686.47696678496
2024-05-10T11:00:00Z,63021,63320,62806,63303,62963.82856837352,62742.52451525906
2024-05-10T12:00:00Z,63291,63455,62962,63016,62971.8549424699,62767.38592296278
2024-05-10T13:00:00Z,63018,63114,62816,63002,62976.49264362838,62788.714475420704
2024-05-10T14:00:00Z,62983,63074,60706,61089,62686.10915999324,62634.194977655185
2024-05-10T15:00:00Z,61059,61285,60683,60892,62410.09236614813,62475.81361605017
2024-05-10T16:00:00Z,60893,61278,60250,61056,62201.7704636638,62346.739650954696
2024-05-10T17:00:00Z,61046,61047,60176,60371,61920.113469253985,62167.12695541336
2024-05-10T18:00:00Z,60357,60745,60205,60693,61731.32678167645,62033.11541401214
2024-05-10T19:00:00Z,60679,60861,60504,60625,61561.122661418536,61905.104921829225
2024-05-10T20:00:00Z,60644,60928,60442,60504,61398.48840581568,61777.731747117476
2024-05-10T21:00:00Z,60506,60773,60446,60703,61291.490189536344,61680.02886101589
2024-05-10T22:00:00Z,60661,60902,60602,60858,61224.79939114614,61605.2989645599
2024-05-10T23:00:00Z,60837,60996,60774,60793,61158.368715585195,61531.45360414536
2024-05-11T00:00:00Z,60799,60921,60628,60773,61099.08122087978,61462.50327649578
2024-05-11T01:00:00Z,60775,61069,60751,60863,61062.76103305212,61408.002978632525
2024-05-11T02:00:00Z,60869,60933,60765,60879,61034.490104890254,61359.91179875684
2024-05-11T03:00:00Z,60883,60906,60700,60707,60984.107011830216,61300.556180688036
2024-05-11T04:00:00Z,60720,60848,60707,60758,60949.32131770249,61251.23289153458
2024-05-11T05:00:00Z,60760,60909,60751,60907,60942.81034574826,61219.93899230416
2024-05-11T06:00:00Z,60931,61042,60885,60941,60942.53183101775,61194.58090209469
2024-05-11T07:00:00Z,60946,61007,60858,61007,60952.450010861176,61177.52809281336
2024-05-11T08:00:00Z,61019,61046,60767,60773,60924.84231688253,61140.752811648505
2024-05-11T09:00:00Z,60817,60857,60663,60857,60914.40503736214,61114.95710149864
2024-05-11T10:00:00Z,60854,60870,60665,60710,60882.9581085372,61078.14281954422
2024-05-11T11:00:00Z,60738,60765,60474,60659,60848.50301491609,61040.03892685838
2024-05-11T12:00:00Z,60659,60765,60619,60684,60823.194858775154,61007.671751689435
2024-05-11T13:00:00Z,60694,60955,60646,60948,60842.395649732825,61002.24704699039
2024-05-11T14:00:00Z,60951,60962,60758,60813,60837.87324208162,60985.04276999127
2024-05-11T15:00:00Z,60853,61454,60845,61150,60885.89274329983,61000.038881810244
2024-05-11T16:00:00Z,61154,61388,61082,61177,60930.678475099856,61016.12625619113
2024-05-11T17:00:00Z,61182,61229,60999,61069,60951.95870969988,61020.932960173755
2024-05-11T18:00:00Z,61094,61255,60999,61196,60989.503523592204,61036.84814561251
2024-05-11T19:00:00Z,61200,61205,61042,61122,61009.88759688571,61044.5892232841
2024-05-11T20:00:00Z,61128,61138,60779,60993,61007.28950505714,61039.89929389464
2024-05-11T21:00:00Z,60994,61002,60832,60907,60991.860350432966,61027.817539904216
2024-05-11T22:00:00Z,60901,60988,60879,60900,60977.72798882789,61016.19776354929
2024-05-11T23:00:00Z,60893,60977,60758,60816,60952.84675977745,60997.99796686299
2024-05-12T00:00:00Z,60813,61064,60794,60947,60951.94725827323,60993.361788057264
2024-05-12T01:00:00Z,60953,61057,60846,60847,60935.80152623119,60980.05617096115
2024-05-12T02:00:00Z,60845,60955,60816,60903,60930.755137580236,60973.05106451014
2024-05-12T03:00:00Z,60903,60946,60842,60910,60927.56203949097,60967.31914955467
2024-05-12T04:00:00Z,60906,61094,60905,61081,60951.167879569286,60977.653772322425
2024-05-12T05:00:00Z,61081,61081,60955,61036,60964.218975020165,60982.957974838566
2024-05-12T06:00:00Z,61020,61046,60925,60926,60958.33913270937,60977.77997712597
2024-05-12T07:00:00Z,60925,60976,60600,60787,60931.9792661387,60960.436342841786
2024-05-12T08:00:00Z,60794,61072,60779,61021,60945.67476365582,60965.94212985617
2024-05-12T09:00:00Z,61026,61050,60940,60981,60951.10941540108,60967.31102714197
2024-05-12T10:00:00Z,60974,61329,60919,61122,60977.400274570144,60981.37366103815
2024-05-12T11:00:00Z,61135,61208,61086,61105,60997.03100155935,60992.612419125595
2024-05-12T12:00:00Z,61111,61196,61057,61129,61017.33392439637,61005.01129011418
2024-05-12T13:00:00Z,61122,61196,61064,61161,61039.43639756616,61019.19208192198
2024-05-12T14:00:00Z,61164,61277,61108,61153,61056.907721017524,61031.356438110895
2024-05-12T15:00:00Z,61154,61520,61131,61391,61108.306533168674,61064.05130737354
2024-05-12T16:00:00Z,61391,61848,61326,61350,61145.49014345041,61090.04664306685
2024-05-12T17:00:00Z,61343,61639,61182,61603,61215.876275227274,61136.67876642441
2024-05-12T18:00:00Z,61588,61633,61336,61349,61236.356848269235,61155.980696749466
2024-05-12T19:00:00Z,61350,61417,61210,61394,61260.6096408432,61177.618815226786
2024-05-12T20:00:00Z,61388,61414,61256,61272,61262.3620037904,61186.19892293344
2024-05-12T21:00:00Z,61254,61288,60903,61211,61254.460157053414,61188.45356630313
2024-05-12T22:00:00Z,61215,61382,61183,61302,61261.773979045196,61198.77596936648
2024-05-12T23:00:00Z,61296,61506,61261,61462,61292.57798226901,61222.7054266968
2024-05-13T00:00:00Z,61446,61772,61446,61478,61321.10444653532,61245.91402426981
2024-05-13T01:00:00Z,61482,61503,61174,61395,61332.472993222196,61259.46729479074
2024-05-13T02:00:00Z,61387,61461,60941,61028,61285.63099426494,61238.42481344612
2024-05-13T03:00:00Z,61028,61152,60758,61136,61262.6108413011,61229.1134667692
2024-05-13T04:00:00Z,61137,61147,60889,60951,61214.67071187017,61203.83042433564
2024-05-13T05:00:00Z,60957,60995,60801,60840,61157.02906389014,61170.754931214215
2024-05-13T06:00:00Z,60844,61506,60794,61479,61206.56305406089,61198.77721019474
2024-05-13T07:00:00Z,61477,62417,61451,62327,61378.937968820755,61301.34291835885
2024-05-13T08:00:00Z,62304,63030,62304,62749,61589.71674284833,61432.94810759895
2024-05-13T09:00:00Z,62743,63262,62735,63046,61813.76032087166,61579.58918872632
2024-05-13T10:00:00Z,63023,63061,62375,62658,61943.64334842987,61677.626535205745
2024-05-13T11:00:00Z,62656,62737,62482,62718,62062.775140979116,61772.20594109613
2024-05-13T12:00:00Z,62709,62879,62413,62850,62183.88665775156,61870.1872191783
2024-05-13T13:00:00Z,62819,63018,62597,62755,62271.7502488667,61950.624744707544
2024-05-13T14:00:00Z,62763,63085,62740,62759,62346.71174904105,62024.11340427958
2024-05-13T15:00:00Z,62759,63184,62759,63000,62447.217633803964,62112.83036752689
2024-05-13T16:00:00Z,62999,63444,62926,63171,62558.56876706489,62209.027606842625
2024-05-13T17:00:00Z,63167,63167,62610,62805,62596.48126443952,62263.20691531148
2024-05-13T18:00:00Z,62805,62808,62560,62778,62624.40722375652,62310.0062866468
2024-05-13T19:00:00Z,62775,63174,62775,63174,62708.95995856321,62388.55116967891
2024-05-13T20:00:00Z,63166,63177,62993,63093,62768.04304186118,62452.59197243537
2024-05-13T21:00:00Z,63086,63114,62834,62899,62788.19026619023,62493.17452039579
2024-05-13T22:00:00Z,62893,62947,62720,62762,62784.16099446866,62517.61320035981
2024-05-13T23:00:00Z,62762,62959,62720,62934,62807.213149165786,62555.466545781645
2024-05-14T00:00:00Z,62917,63075,62698,62803,62806.56497237105,62577.96958707422
2024-05-14T01:00:00Z,62794,62999,62578,62657,62783.55497662166,62585.15417006747
2024-05-14T02:00:00Z,62628,62689,62435,62491,62738.54651867986,62576.59470006134
2024-05-14T03:00:00Z,62495,62638,62315,62448,62693.84705426757,62564.90427278303
2024-05-14T04:00:00Z,62407,62613,62322,62509,62665.409045918714,62559.822066166395
2024-05-14T05:00:00Z,62498,62683,62427,62649,62662.88457731583,62567.92915106036
2024-05-14T06:00:00Z,62659,62659,61440,62015,62563.21002695955,62517.66286460032
2024-05-14T07:00:00Z,61999,62074,61824,61993,62475.48540742731,62469.96624054575
2024-05-14T08:00:00Z,61995,61995,61683,61846,62378.64149859234,62413.242036859774
2024-05-14T09:00:00Z,61815,61917,61723,61769,62284.850498808904,62354.67457896343
2024-05-14T10:00:00Z,61772,61781,61500,61697,62194.41196053061,62294.88598087584
2024-05-14T11:00:00Z,61702,61852,61666,61761,62127.73319737206,62246.35089170531
2024-05-14T12:00:00Z,61760,62054,61151,61542,62037.62039777636,62182.318992459375
2024-05-14T13:00:00Z,61542,62017,61432,61656,61978.90956734923,62134.47181132671
2024-05-14T14:00:00Z,61658,62293,61108,61753,61944.1542492955,62099.792555751555
2024-05-14T15:00:00Z,61772,61995,61629,61748,61913.97667248081,62067.81141431959
2024-05-14T16:00:00Z,61749,61791,61218,61389,61833.211030560684,62006.101285745084
2024-05-14T17:00:00Z,61408,61482,61138,61271,61746.71702585904,61939.2738961319
2024-05-14T18:00:00Z,61271,61411,61190,61376,61689.68363726534,61888.067178301724
2024-05-14T19:00:00Z,61376,61631,61352,61559,61669.57846230144,61858.15198027429
2024-05-14T20:00:00Z,61556,61683,61523,61582,61656.104852716606,61833.04725479481
2024-05-14T21:00:00Z,61579,61756,61446,61682,61660.088721529435,61819.3156861771
2024-05-14T22:00:00Z,61638,61740,61543,61674,61662.22891821722,61806.10516925191
2024-05-14T23:00:00Z,61684,61702,61509,61543,61643.88600772226,61782.18651750174
2024-05-15T00:00:00Z,61552,61766,61322,61411,61608.05739114961,61748.44228863794
2024-05-15T01:00:00Z,61411,61720,61411,61672,61617.89471558813,61741.492989670856
2024-05-15T02:00:00Z,61672,61867,61672,61750,61638.21860549765,61742.26635424623
2024-05-15T03:00:00Z,61750,61995,61748,61923,61682.03112772878,61758.69668567839
2024-05-15T04:00:00Z,61922,61952,61798,61881,61712.64172346281,61769.81516879854
2024-05-15T05:00:00Z,61881,62052,61881,61917,61744.081458314686,61783.19560799867
2024-05-15T06:00:00Z,61926,61971,61819,61950,61775.76123395858,61798.35964363516
2024-05-15T07:00:00Z,61950,62256,61881,62188,61839.18258258034,61833.78149421378
2024-05-15T08:00:00Z,62196,62251,62047,62130,61883.923723721826,61860.71044928525
2024-05-15T09:00:00Z,62139,62895,61933,62668,62004.550843149234,61934.10040844114
2024-05-15T10:00:00Z,62675,62984,62383,62691,62110.15840574166,62002.90946221922
2024-05-15T11:00:00Z,62677,62811,62256,62452,62162.749420242944,62043.73587474474
2024-05-15T12:00:00Z,62463,64150,62427,63741,62405.55720174403,62198.03261340431
2024-05-15T13:00:00Z,63772,64699,63549,64156,62674.85609378341,62376.029648549375
2024-05-15T14:00:00Z,64165,64530,63999,64530,62960.26284858596,62571.84513504489
2024-05-15T15:00:00Z,64537,65097,64416,64745,63234.83779495735,62769.404668222625
2024-05-15T16:00:00Z,64733,65144,64733,64792,63474.40121111776,62953.276971111474
2024-05-15T17:00:00Z,64807,65175,64807,65125,63728.33948633041,63150.70633737407
2024-05-15T18:00:00Z,65099,65867,65017,65752,64039.671873048814,63387.18757943097
2024-05-15T19:00:00Z,65765,66461,65341,66099,64356.49158488746,63633.71598130088
2024-05-15T20:00:00Z,66083,66144,65786,65992,64608.10826413554,63848.10543754625
2024-05-15T21:00:00Z,65990,66231,65844,65907,64807.93776196084,64035.27767049659
2024-05-15T22:00:00Z,65913,66319,65885,66148,65014.101183197636,64227.34333681508
2024-05-15T23:00:00Z,66140,66471,66098,66242,65203.00869347492,64410.493942559166
2024-05-16T00:00:00Z,66234,66688,65988,66108,65342.23812524801,64564.812675053785
2024-05-16T01:00:00Z,66103,66223,65859,66006,65444.35533674832,64695.82970459435
2024-05-16T02:00:00Z,66000,66129,65804,65926,65518.45451571012,64807.663367813046
2024-05-16T03:00:00Z,65927,66103,65831,66006,65593.46151329318,64916.603061648224
2024-05-16T04:00:00Z,65986,66028,65811,65835,65630.62128047884,65000.09369240748
2024-05-16T05:00:00Z,65829,65910,65781,65794,65655.75646809748,65072.266993097706
2024-05-16T06:00:00Z,65793,66002,65686,65973,65704.56316531324,65154.151811907
2024-05-16T07:00:00Z,65970,66311,65948,66209,65782.16883218812,65250.04710173364
2024-05-16T08:00:00Z,66179,66455,66155,66308,65863.06593492841,65346.224637939675
2024-05-16T09:00:00Z,66303,66367,66122,66366,65940.44040647788,65438.93148903607
2024-05-16T10:00:00Z,66365,66367,66129,66182,65977.6034208659,65506.483171850974
2024-05-16T11:00:00Z,66170,66583,66049,66528,66062.27981765576,65599.34833804634
2024-05-16T12:00:00Z,66514,66766,65940,66031,66057.46753801641,65638.58939822395
2024-05-16T13:00:00Z,66038,66383,65812,66358,66103.7033013985,65703.99036202177
2024-05-16T14:00:00Z,66350,66409,65609,65617,66028.82587041412,65696.08214729252
2024-05-16T15:00:00Z,65614,65915,65375,65842,66000.08342881195,65709.34740662956
2024-05-16T16:00:00Z,65837,65850,65113,65153,65869.76290130243,65658.77036966324
2024-05-16T17:00:00Z,65154,65394,64598,64986,65733.79937802513,65597.60942696658
2024-05-16T18:00:00Z,64985,65191,64842,65132,65641.21485832895,65555.28129724234
2024-05-16T19:00:00Z,65114,65563,65092,65160,65567.18180320143,65519.34663385667
2024-05-16T20:00:00Z,65214,65304,65057,65275,65522.23075655505,65497.13330350607
2024-05-16T21:00:00Z,65283,65497,65241,65464,65513.272178623505,65494.12118500552
2024-05-16T22:00:00Z,65470,65486,65176,65436,65501.384151142964,65488.83744091411
2024-05-16T23:00:00Z,65437,65437,65204,65252,65463.01735865943,65467.30676446737
2024-05-17T00:00:00Z,65252,65497,65251,65497,65468.24545732721,65470.00614951579
2024-05-17T01:00:00Z,65497,65497,65129,65351,65450.20769466148,65459.18740865072
2024-05-17T02:00:00Z,65357,65442,65188,65399,65442.32958779049,65453.715826046115
2024-05-17T03:00:00Z,65396,65874,65361,65607,65467.66349736118,65467.65075095101
2024-05-17T04:00:00Z,65591,65641,65395,65469,65467.86911315177,65467.773409955465
2024-05-17T05:00:00Z,65470,65710,65466,65710,65505.12001882073,65489.79400905042
2024-05-17T06:00:00Z,65710,66145,65594,65966,65576.02463130985,65533.08546277311
2024-05-17T07:00:00Z,65993,66500,65993,66431,65707.55930341603,65614.71405706646
2024-05-17T08:00:00Z,66429,66455,66089,66159,65777.0117182751,65664.19459733315
2024-05-17T09:00:00Z,66152,66398,66090,66353,65865.62530007893,65726.81327030285
2024-05-17T10:00:00Z,66356,66519,66204,66500,65963.22140775909,65797.10297300259
2024-05-17T11:00:00Z,66514,66568,66216,66221,66002.87965271923,65835.639066366
2024-05-17T12:00:00Z,66219,66563,66137,66397,66063.5135523009,65886.67187851455
2024-05-17T13:00:00Z,66396,66438,65829,65966,66048.51146733153,65893.88352592231
2024-05-17T14:00:00Z,65927,66872,65927,66861,66173.50970312668,65981.80320538393
2024-05-17T15:00:00Z,66845,67482,66599,67244,66338.20051803027,66096.54836853084
2024-05-17T16:00:00Z,67238,67345,66959,66968,66435.0927460256,66175.77124411895
2024-05-17T17:00:00Z,66962,67035,66711,66750,66483.54001586782,66227.97385828996
2024-05-17T18:00:00Z,66749,66879,66280,66845,66539.14924419585,66284.06714389996
2024-05-17T19:00:00Z,66844,67096,66677,67083,66622.81859124264,66356.69740354542
2024-05-17T20:00:00Z,67075,67075,66795,66922,66668.84650028223,66408.08854867765
2024-05-17T21:00:00Z,66919,66952,66776,66871,66699.94703870035,66450.17140788877
2024-05-17T22:00:00Z,66829,66836,66711,66794,66714.41672505415,66481.42855262615
2024-05-17T23:00:00Z,66797,67080,66720,67053,66766.5064596612,66533.3895932965
2024-05-18T00:00:00Z,67059,67099,66783,66926,66791.04392740564,66569.08144845135
2024-05-18T01:00:00Z,66924,67020,66792,67007,66824.267938574,66608.89222586487
2024-05-18T02:00:00Z,66996,67074,66846,66933,66840.99594802415,66638.35656896805
2024-05-18T03:00:00Z,66930,67026,66882,66976,66861.76580217428,66669.0514263346
2024-05-18T04:00:00Z,66986,67022,66856,66911,66869.34029414746,66691.04675121327
2024-05-18T05:00:00Z,66905,66916,66847,66879,66870.82640274016,66708.13341019388
2024-05-18T06:00:00Z,66893,66958,66775,66941,66881.62234078013,66729.30310017626
2024-05-18T07:00:00Z,66940,67241,66863,66928,66888.7573652755,66747.36645470568
2024-05-18T08:00:00Z,66882,67089,66882,67044,66912.64084754081,66774.33314064152
2024-05-18T09:00:00Z,67046,67151,67017,67142,66947.92687099607,66807.7574005832
2024-05-18T10:00:00Z,67152,67297,67072,67238,66992.55350622744,66846.87036416655
2024-05-18T11:00:00Z,67222,67391,67160,67209,67025.85296680784,66879.7912401514
2024-05-18T12:00:00Z,67236,67267,66967,66967,67016.79866422202,66887.71930922855
2024-05-18T13:00:00Z,66988,67098,66839,66896,66998.21425434171,66888.47209929868
2024-05-18T14:00:00Z,66891,67056,66663,66816,66970.1812921353,66881.88372663516
2024-05-18T15:00:00Z,66829,66911,66679,66843,66950.6149394991,66878.3488423956
2024-05-18T16:00:00Z,66835,66999,66734,66897,66942.36648726846,66880.04440217782
2024-05-18T17:00:00Z,66896,66989,66791,66874,66931.84856615023,66879.49491107075
2024-05-18T18:00:00Z,66874,66911,66794,66818,66914.33340212711,66873.90446460978
2024-05-18T19:00:00Z,66814,66971,66783,66936,66917.66672487679,66879.54951328161
2024-05-18T20:00:00Z,66935,67055,66894,66989,66928.64107489574,66889.49955752875
2024-05-18T21:00:00Z,66984,67011,66847,66923,66927.77321721948,66892.54505229885
2024-05-18T22:00:00Z,66923,67025,66847,66935,66928.88502995495,66896.40459299895
2024-05-18T23:00:00Z,66936,67048,66919,66930,66929.05656380803,66899.45872090814
2024-05-19T00:00:00Z,66923,67005,66853,66924,66928.27863091449,66901.68974628013
2024-05-19T01:00:00Z,66921,66990,66891,66935,66929.31268769687,66904.71795116375
2024-05-19T02:00:00Z,66934,67193,66934,67192,66969.7261203589,66930.83450105795
2024-05-19T03:00:00Z,67193,67249,67102,67171,67000.69133261137,66952.6677282345
2024-05-19T04:00:00Z,67167,67181,67023,67151,67023.81574297886,66970.69793475865
2024-05-19T05:00:00Z,67151,67152,67089,67110,67037.07485944364,66983.3617588715
2024-05-19T06:00:00Z,67108,67152,66983,67035,67036.75565029847,66988.05614442863
