time,open,high,low,close
2023-01-23T04:00:00Z,22667.14,22763.54,22665.61,22761.3
2023-01-23T05:00:00Z,22763.49,22772.64,22712.21,22729.34
2023-01-23T06:00:00Z,22730.15,22797,22694.34,22779
2023-01-23T07:00:00Z,22777.75,22787.82,22611.59,22701.31
2023-01-23T08:00:00Z,22701.31,22774.77,22667.1,22722.56
2023-01-23T09:00:00Z,22722.56,22793.09,22706.6,22788.58
2023-01-23T10:00:00Z,22788.58,22960.39,22768.57,22915.46
2023-01-23T11:00:00Z,22914.92,22933.42,22832.8,22908.32
2023-01-23T12:00:00Z,22908.32,22979.93,22813.08,22915.85
2023-01-23T13:00:00Z,22915.85,22943.92,22672.91,22803.69
2023-01-23T14:00:00Z,22800.23,23127.9,22500.01,22629.8
2023-01-23T15:00:00Z,22635.8,22925.61,22599.22,22859.13
2023-01-23T16:00:00Z,22856.63,22940.29,22769.07,22915.75
2023-01-23T17:00:00Z,22915.74,23070,22850,23067.68
2023-01-23T18:00:00Z,23067.24,23180.55,22862.29,22939.49
2023-01-23T19:00:00Z,22939.46,22969.11,22651.27,22795
2023-01-23T20:00:00Z,22791.83,23040.51,22759.3,23030.23
2023-01-23T21:00:00Z,23023.65,23049.29,22941.14,23000.15
2023-01-23T22:00:00Z,22999.77,23035.98,22854.58,22927.02
2023-01-23T23:00:00Z,22927.11,22961.88,22872.39,22920.29
2023-01-24T00:00:00Z,22920.67,23011.12,22866.38,22989.68
2023-01-24T01:00:00Z,22989.67,23110.08,22933.21,23094.99
2023-01-24T02:00:00Z,23094.99,23149.01,23040.71,23042.11
2023-01-24T03:00:00Z,23041.12,23090.28,23007.18,23088.81
2023-01-24T04:00:00Z,23087.13,23134.99,23068.27,23076.21
2023-01-24T05:00:00Z,23077.93,23165.56,23032.79,23123.69
2023-01-24T06:00:00Z,23122.61,23159.52,23068.47,23100.94
2023-01-24T07:00:00Z,23100.94,23134.41,23024.58,23057.74
2023-01-24T08:00:00Z,23058.78,23094.29,23038.53,23057.58
2023-01-24T09:00:00Z,23058.23,23063.03,22778.17,22859.31
2023-01-24T10:00:00Z,22859.32,22949.26,22853.23,22909.83
2023-01-24T11:00:00Z,22909.7,22938.92,22872.78,22924.15
2023-01-24T12:00:00Z,22924.16,23040.99,22888.96,22969.88
2023-01-24T13:00:00Z,22969.88,23022.35,22786.61,22861.01
2023-01-24T14:00:00Z,22861,22962.3,22713.6,22862.38
2023-01-24T15:00:00Z,22859.42,22962.75,22755.05,22934.06
2023-01-24T16:00:00Z,22934.03,22951.06,22844.69,22878.06
2023-01-24T17:00:00Z,22878.05,22928.44,22783.27,22911.58
2023-01-24T18:00:00Z,22911.59,23046.92,22877.49,23001.84
2023-01-24T19:00:00Z,23001.83,23073.85,22966.72,23022.81
2023-01-24T20:00:00Z,23023.33,23044.8,22882.14,23019.79
2023-01-24T21:00:00Z,23019.7,23086.06,22824.95,22900.63
2023-01-24T22:00:00Z,22900.9,22928.74,22678,22759.4
2023-01-24T23:00:00Z,22755.88,22785.01,22460.17,22636.17
2023-01-25T00:00:00Z,22636.19,22713.55,22501.71,22656.24
2023-01-25T01:00:00Z,22656.28,22668.9,22326.24,22498.54
2023-01-25T02:00:00Z,22498.53,22597.76,22490,22553.85
2023-01-25T03:00:00Z,22554.67,22651.86,22538.96,22648.75
2023-01-25T04:00:00Z,22648.11,22663.46,22626.21,22631.3
2023-01-25T05:00:00Z,22633.22,22736.99,22611.34,22676.47
2023-01-25T06:00:00Z,22676.47,22743.78,22638.76,22718.75
2023-01-25T07:00:00Z,22719.52,22774.51,22701.23,22718.03
2023-01-25T08:00:00Z,22718.03,22744.71,22661.65,22666.22
2023-01-25T09:00:00Z,22664.86,22711.21,22576.53,22612.12
2023-01-25T10:00:00Z,22612.66,22632.76,22480.39,22615.7
2023-01-25T11:00:00Z,22615.7,22630.99,22563.82,22602.61
2023-01-25T12:00:00Z,22602.27,22750,22594.53,22697.74
2023-01-25T13:00:00Z,22696.82,22732.5,22570.56,22599.81
2023-01-25T14:00:00Z,22597.46,22627.97,22418.96,22438.1
2023-01-25T15:00:00Z,22435.72,22606.85,22338.62,22582.04
2023-01-25T16:00:00Z,22580.87,22695.26,22521.19,22633.1
2023-01-25T17:00:00Z,22633.09,22656.74,22515.89,22576.48
2023-01-25T18:00:00Z,22572.41,22736.79,22561.64,22733.93
2023-01-25T19:00:00Z,22733.92,22770.09,22659.14,22757.59
2023-01-25T20:00:00Z,22757.57,22956.09,22757.56,22943.04
2023-01-25T21:00:00Z,22940.46,23714.36,22837.68,23601.48
2023-01-25T22:00:00Z,23599.17,23824.66,22832.86,22943.91
2023-01-25T23:00:00Z,22941.93,23232.35,22890.36,23062.36
2023-01-26T00:00:00Z,23062.36,23287.38,23047.77,23242.44
2023-01-26T01:00:00Z,23246.53,23252.02,23141.61,23167.7
2023-01-26T02:00:00Z,23167.72,23269.52,23142.96,23184.86
2023-01-26T03:00:00Z,23185.21,23235.78,23110.37,23140.35
2023-01-26T04:00:00Z,23138.08,23199.97,23107.68,23182.75
2023-01-26T05:00:00Z,23182.59,23194.82,23133.88,23151.95
2023-01-26T06:00:00Z,23151.95,23167.95,22896.56,23090.75
2023-01-26T07:00:00Z,23093.5,23099.55,22955.82,22969.73
2023-01-26T08:00:00Z,22970.24,23051.69,22928.18,23006.62
2023-01-26T09:00:00Z,23005.98,23040.47,22912.71,22974.51
2023-01-26T10:00:00Z,22972.89,22999.21,22859.25,22942.85
2023-01-26T11:00:00Z,22942.87,22998.34,22898.87,22997.79
2023-01-26T12:00:00Z,22996.85,23147.81,22967.66,23123.56
2023-01-26T13:00:00Z,23123.41,23155.48,22880,23134.66
2023-01-26T14:00:00Z,23134.66,23258.54,22927.18,23042.24
2023-01-26T15:00:00Z,23042.23,23183.42,22893.75,22955.54
2023-01-26T16:00:00Z,22954.53,23031.5,22853.61,23005.23
2023-01-26T17:00:00Z,23005.64,23061.37,22961.14,22985.06
2023-01-26T18:00:00Z,22985.06,23109.73,22963.06,23043.05
2023-01-26T19:00:00Z,23040.2,23094.2,22985,23071.92
2023-01-26T20:00:00Z,23071.29,23167.97,23040.25,23113.15
2023-01-26T21:00:00Z,23113.6,23121.88,22964.32,23083.26
2023-01-26T22:00:00Z,23079.98,23149.03,22988.49,23004.1
2023-01-26T23:00:00Z,23005.18,23039.22,22965,23010.47
2023-01-27T00:00:00Z,23011.37,23080.22,22900.4,22926.39
2023-01-27T01:00:00Z,22924.39,22969.42,22540.76,22652.73
2023-01-27T02:00:00Z,22652.33,22823.17,22610.98,22792.69
2023-01-27T03:00:00Z,22789.68,22849.94,22765.8,22775.79
2023-01-27T04:00:00Z,22777.92,22864.04,22765.4,22808.77
2023-01-27T05:00:00Z,22807.12,23105.23,22802.03,23041.2
2023-01-27T06:00:00Z,23043.94,23060.03,22978.26,23007.85
2023-01-27T07:00:00Z,23008.78,23089.73,22940.15,23084.36
2023-01-27T08:00:00Z,23084.43,23097.8,22930.23,22973.94
2023-01-27T09:00:00Z,22972.01,22990.66,22913.75,22955.4
2023-01-27T10:00:00Z,22955.4,22997.18,22910.73,22956.05
2023-01-27T11:00:00Z,22956.04,22979,22922.37,22978.02
2023-01-27T12:00:00Z,22973.71,22993.17,22873.29,22939.88
2023-01-27T13:00:00Z,22937.72,23029.29,22855.26,22904.75
2023-01-27T14:00:00Z,22903.87,23060,22845.73,22971.24
2023-01-27T15:00:00Z,22975.6,23153.26,22933.19,22934.76
2023-01-27T16:00:00Z,22935.52,23153.39,22926.1,23140.89
2023-01-27T17:00:00Z,23140.02,23246.32,23090.87,23211.68
2023-01-27T18:00:00Z,23211.63,23256.09,23134.81,23188.77
2023-01-27T19:00:00Z,23186.28,23291.07,23163.58,23261
2023-01-27T20:00:00Z,23261,23511.9,23014.9,23112.44
2023-01-27T21:00:00Z,23110.69,23203.32,23055.62,23084.27
2023-01-27T22:00:00Z,23085.03,23104.7,22959.66,23014.59
2023-01-27T23:00:00Z,23017.7,23092.81,23012.45,23084.4
2023-01-28T00:00:00Z,23084.38,23196.99,23050.88,23159.25
2023-01-28T01:00:00Z,23157.41,23180.09,23080.73,23097.92
2023-01-28T02:00:00Z,23096.26,23134.51,23072.92,23094.2
2023-01-28T03:00:00Z,23094.14,23148.91,23086.29,23124.91
2023-01-28T04:00:00Z,23122.25,23138.72,23084.6,23097.37
2023-01-28T05:00:00Z,23097.98,23115.48,23033.77,23073.15
2023-01-28T06:00:00Z,23073.14,23086.32,23019.25,23045.38
2023-01-28T07:00:00Z,23045.65,23048.92,22957.9,22997.77
2023-01-28T08:00:00Z,22997.72,23020.7,22958.6,22983.57
2023-01-28T09:00:00Z,22983.08,23022.82,22914.95,23005.03
2023-01-28T10:00:00Z,23004.67,23018.57,22956.23,22981.76
2023-01-28T11:00:00Z,22981.57,23005.6,22942.35,22986.08
2023-01-28T12:00:00Z,22987.59,22987.99,22924.38,22958.84
2023-01-28T13:00:00Z,22958.86,22981.29,22884,22974.53
2023-01-28T14:00:00Z,22977.37,22987.38,22953.35,22957.91
2023-01-28T15:00:00Z,22957.58,23048.83,22938.86,23017.05
2023-01-28T16:00:00Z,23018.43,23056.76,23010.95,23024.51
2023-01-28T17:00:00Z,23026.28,23037.75,22982.4,23025.08
2023-01-28T18:00:00Z,23025.08,23035,22985,23005.63
2023-01-28T19:00:00Z,23005.49,23050,22996.59,23044.97
2023-01-28T20:00:00Z,23045.79,23049.03,22959.2,22972.88
2023-01-28T21:00:00Z,22970.8,23014.99,22948.05,23007.84
2023-01-28T22:00:00Z,23007.16,23023.21,22980.34,22984.61
2023-01-28T23:00:00Z,22983.54,23038.89,22967.35,23028.95
2023-01-29T00:00:00Z,23029.56,23151.06,22974.75,23118.52
2023-01-29T01:00:00Z,23117.9,23500,23117.9,23237.35
2023-01-29T02:00:00Z,23235.63,23284.61,23058.39,23151.37
2023-01-29T03:00:00Z,23150.31,23206.91,23109.63,23201.98
2023-01-29T04:00:00Z,23200.49,23247.84,23153.51,23235.88
2023-01-29T05:00:00Z,23236.1,23258,23195.07,23255.18
